Station,Date,Hour,Tdry,Twet,RH,Tdew
41351,20230517,14,18.8,14.7,62,11.4
41351,20230517,15,18.1,14,61,10.5
41351,20230517,16,17.8,13.8,62,10.4
41351,20230517,17,16.4,13.2,68,10.5
41351,20230517,18,13.6,12.1,83,10.8
41351,20230517,19,11.5,10.8,91,10.1
41351,20230517,20,10.7,10.3,95,9.9
41351,20230517,21,9.8,9.5,96,9.2
41351,20230517,22,9.1,8.9,97,8.7
41351,20230517,23,8.3,8.2,98,8
41351,20230518,0,7.7,7.6,98,7.4
41351,20230518,1,7.9,7.8,98,7.6
41351,20230518,2,7.5,7.4,99,7.4
41351,20230518,3,7,6.9,99,6.9
41351,20230518,4,6.9,6.8,99,6.8
41351,20230518,5,6.8,6.7,99,6.7
41351,20230518,6,6.5,6.4,99,6.4
41351,20230518,7,8.7,8.7,100,8.7
41351,20230518,8,13.2,13,97,12.7
41351,20230518,9,14.6,13.8,91,13.2
41351,20230518,10,15,13.8,87,12.9
41351,20230518,11,15.9,14.2,82,12.8
41351,20230518,12,15.9,14.1,81,12.7
41351,20230518,13,16.3,14.1,77,12.3
41351,20230518,14,17.2,14.1,69,11.5
41351,20230518,15,17.4,14,67,11.2
41351,20230518,16,16.9,13.7,68,11
41351,20230518,17,16.6,13.6,70,11.1
41351,20230518,18,17,14.2,72,11.9
41351,20230518,19,17.3,14.6,73,12.4
41351,20230518,20,17.3,14.7,74,12.6
41351,20230518,21,17,14.9,79,13.3
41351,20230518,22,17.3,15.5,82,14.2
41351,20230518,23,16.8,15.7,89,15
41351,20230519,0,17.5,16.6,91,16
41351,20230519,1,17.6,16.7,91,16.1
41351,20230519,2,17.7,16.8,91,16.2
41351,20230519,3,17.4,17,96,16.8
41351,20230519,4,17.7,17.4,97,17.2
41351,20230519,5,17.8,17.5,97,17.3
41351,20230519,6,17.9,17.6,97,17.4
41351,20230519,7,15.2,14.5,92,13.9
41351,20230519,8,16,15.4,93,14.9
41351,20230519,9,18.6,17.7,91,17.1
41351,20230519,10,19.5,17.9,85,16.9
41351,20230519,11,20.6,18.1,77,16.4
41351,20230519,12,19.6,17.7,82,16.5
41351,20230519,13,19.9,16.7,71,14.5
41351,20230519,14,20,17.2,74,15.2
41351,20230519,15,19.4,17.2,79,15.7
41351,20230519,16,18.8,16.7,80,15.3
41351,20230519,17,18.2,16.1,79,14.5
41351,20230519,18,17.8,15.2,74,13.1
41351,20230519,19,17.1,14.8,77,13
41351,20230519,20,17.1,14.2,71,11.8
41351,20230519,21,17.1,14.4,73,12.2
41351,20230519,22,17.3,14.4,71,12
41351,20230519,23,17.1,14.3,72,12
41351,20230520,0,17.3,14.2,69,11.6
41351,20230520,1,17.3,14.5,72,12.2
41351,20230520,2,17.1,14.1,70,11.6
41351,20230520,3,17,14.1,71,11.7
41351,20230520,4,16.8,14.4,76,12.6
41351,20230520,5,16.3,14.7,83,13.4
41351,20230520,6,16.9,14.8,79,13.2
41351,20230520,7,17.1,15,79,13.4
41351,20230520,8,16.2,15.4,91,14.7
41351,20230520,9,17.3,15.9,86,14.9
41351,20230520,10,16.6,15.6,89,14.8
41351,20230520,11,17.5,15.7,82,14.4
41351,20230520,12,18.9,15.9,72,13.8
41351,20230520,13,18.7,15.5,70,13.1
41351,20230520,14,15.9,15.3,93,14.8
41351,20230520,15,15.7,15.2,95,14.9
41351,20230520,16,16.1,15.3,91,14.6
41351,20230520,17,15.4,14.5,90,13.8
41351,20230520,18,15.9,14.6,86,13.6
41351,20230520,19,15.2,14.6,93,14.1
41351,20230520,20,15.7,14.6,88,13.7
41351,20230520,21,16.3,14.1,77,12.3
41351,20230520,22,16.5,14.4,78,12.7
41351,20230520,23,15.8,13.9,80,12.4
41351,20230521,0,15.6,13.7,80,12.2
41351,20230521,1,16,13.2,71,10.8
41351,20230521,2,16,13.2,71,10.8
41351,20230521,3,15.9,12.8,68,10
41351,20230521,4,15.7,12.4,66,9.4
41351,20230521,5,15.7,12.1,63,8.7
41351,20230521,6,14.7,12.9,80,11.3
41351,20230521,7,14.8,12.5,75,10.4
41351,20230521,8,14.4,12.1,75,10
41351,20230521,9,16.1,13,68,10.2
41351,20230521,10,16.6,13.3,67,10.5
41351,20230521,11,16.5,14,74,11.9
41351,20230521,12,16.1,14.3,81,12.8
41351,20230521,13,16.9,14.2,73,12.1
41351,20230521,14,17.2,14.2,70,11.7
41351,20230521,15,17.2,13.4,63,10.1
41351,20230521,16,16.4,12.8,64,9.6
41351,20230521,17,15.6,12.5,68,9.7
41351,20230521,18,14,12.8,86,11.7
41351,20230521,19,14.4,12,74,9.8
41351,20230521,20,12.6,11.6,88,10.7
41351,20230521,21,13.3,12.6,92,12
41351,20230521,22,14.1,12.8,85,11.6
41351,20230521,23,14,12.9,87,11.9
41351,20230522,0,13.8,12.6,86,11.5
41351,20230522,1,12.2,11.6,93,11.1
41351,20230522,2,12.6,12,93,11.5
41351,20230522,3,13,12.4,93,11.9
41351,20230522,4,13.7,13.1,93,12.6
41351,20230522,5,13.3,12.7,93,12.2
41351,20230522,6,13.6,13.4,97,13.1
41351,20230522,7,12.7,12.5,97,12.2
41351,20230522,8,14.3,14,96,13.7
41351,20230522,9,14.5,14,94,13.6
41351,20230522,10,15.2,14.6,93,14.1
41351,20230522,11,15.6,14.9,92,14.3
41351,20230522,12,16.4,15.5,90,14.8
41351,20230522,13,16.9,15.3,84,14.2
41351,20230522,14,17,15.3,83,14.1
41351,20230522,15,17.7,16.3,86,15.3
41351,20230522,16,17.3,15.2,79,13.6
41351,20230522,17,16.9,15,81,13.6
41351,20230522,18,16.4,15,85,13.9
41351,20230522,19,16.6,14.8,81,13.3
41351,20230522,20,16.5,14.7,81,13.2
41351,20230522,21,15.9,14.1,81,12.7
41351,20230522,22,15.7,14.5,87,13.6
41351,20230522,23,15.2,13.6,83,12.3
41351,20230523,0,14.2,13.1,88,12.3
41351,20230523,1,14.4,13.6,91,13
41351,20230523,2,13.7,13.1,93,12.6
41351,20230523,3,13,12.7,96,12.4
41351,20230523,4,14,13.7,96,13.4
41351,20230523,5,13.6,13.4,97,13.1
41351,20230523,6,13.4,13.2,98,13.1
41351,20230523,7,13.9,13.6,97,13.4
41351,20230523,8,14.1,13.7,95,13.3
41351,20230523,9,14.4,13.9,94,13.5
41351,20230523,10,15.1,14.3,91,13.6
41351,20230523,11,16.5,14.3,77,12.5
41351,20230523,12,17.7,14.7,71,12.4
41351,20230523,13,17.9,14.9,71,12.6
41351,20230523,14,17.8,14.5,68,11.8
41351,20230523,15,18.4,15.3,70,12.9
41351,20230523,16,17.7,15.1,74,13
41351,20230523,17,16.9,14.7,78,13
41351,20230523,18,16.2,14.2,79,12.6
41351,20230523,19,16.2,14.3,80,12.8
41351,20230523,20,16.1,13.8,76,11.9
41351,20230523,21,16.1,14,78,12.3
41351,20230523,22,15.9,14.1,81,12.7
41351,20230523,23,15.6,13.9,82,12.6
41351,20230524,0,15.2,13.2,78,11.4
41351,20230524,1,15.7,13.2,74,11.1
41351,20230524,2,14.9,13.1,80,11.5
41351,20230524,3,15.4,13.3,78,11.6
41351,20230524,4,15.6,13.2,75,11.2
41351,20230524,5,15.5,12.8,72,10.5
41351,20230524,6,15.2,13.2,78,11.4
41351,20230524,7,15.5,13.2,76,11.3
41351,20230524,8,15.4,13.4,79,11.8
41351,20230524,9,16.3,13.7,73,11.5
41351,20230524,10,16.9,14.4,75,12.4
41351,20230524,11,18,15,71,12.7
41351,20230524,12,18,15,71,12.7
41351,20230524,13,18.3,14.4,63,11.1
41351,20230524,14,17.6,14,65,11
41351,20230524,15,17.2,14.2,70,11.7
41351,20230524,16,17.1,13.8,67,10.9
41351,20230524,17,15.7,13.3,75,11.3
41351,20230524,18,14.6,13.1,83,11.8
41351,20230524,19,14.2,12.9,85,11.7
41351,20230524,20,13.8,12.5,85,11.3
41351,20230524,21,14.4,13,84,11.7
41351,20230524,22,14.7,13.2,83,11.8
41351,20230524,23,13,12.2,91,11.6
41351,20230525,0,13.9,12.6,85,11.4
41351,20230525,1,13.4,11.7,80,10
41351,20230525,2,12.9,11.3,81,9.7
41351,20230525,3,11.6,10.6,88,9.7
41351,20230525,4,10.6,9.8,90,9
41351,20230525,5,9.4,9,94,8.5
41351,20230525,6,8.8,8.5,96,8.2
41351,20230525,7,8.2,7.9,96,7.6
41351,20230525,8,8.7,8.5,97,8.3
41351,20230525,9,12.7,11.4,85,10.3
41351,20230525,10,14.2,11.7,72,9.2
41351,20230525,11,15.3,12.1,66,9
41351,20230525,12,16.7,12.8,61,9.2
41351,20230525,13,17.8,13.3,57,9.2
41351,20230525,14,18.2,12.8,50,7.6
41351,20230525,15,18.1,13,52,8.1
41351,20230525,16,17.1,13.9,68,11.2
41351,20230525,17,15.4,12.8,73,10.6
41351,20230525,18,13.3,11.9,84,10.7
41351,20230525,19,11.6,10.8,90,10
41351,20230525,20,10.2,9.7,94,9.3
41351,20230525,21,9.1,8.8,96,8.5
41351,20230525,22,8.3,8,96,7.7
41351,20230525,23,7.9,7.7,97,7.5
41351,20230526,0,7.3,7.1,97,6.9
41351,20230526,1,6.8,6.7,98,6.5
41351,20230526,2,6.1,6,98,5.8
41351,20230526,3,5.8,5.7,98,5.5
41351,20230526,4,5.3,5.2,98,5
41351,20230526,5,5.1,5,98,4.8
41351,20230526,6,4.9,4.8,99,4.8
41351,20230526,7,4.6,4.5,99,4.5
41351,20230526,8,5.2,5.1,99,5.1
41351,20230526,9,9.3,9.2,99,9.2
41351,20230526,10,12.5,11.7,90,10.9
41351,20230526,11,15,12.9,77,11
41351,20230526,12,16.6,13.7,71,11.3
41351,20230526,13,17.8,13.8,62,10.4
41351,20230526,14,18.2,13.8,59,10.1
41351,20230526,15,17.8,14.3,66,11.4
41351,20230526,16,16.8,14,72,11.7
41351,20230526,17,15.4,13.5,80,12
41351,20230526,18,13.7,12.6,87,11.6
41351,20230526,19,12.6,11.9,91,11.2
41351,20230526,20,11.4,11,95,10.6
41351,20230526,21,12,11.5,94,11.1
41351,20230526,22,10.8,10.5,96,10.2
41351,20230526,23,10.1,9.9,97,9.7
41351,20230527,0,9.8,9.6,97,9.4
41351,20230527,1,9.1,8.9,97,8.7
41351,20230527,2,8.5,8.4,98,8.2
41351,20230527,3,8.3,8.2,98,8
41351,20230527,4,7.9,7.8,98,7.6
41351,20230527,5,8.9,8.8,99,8.8
41351,20230527,6,10.1,10,99,10
41351,20230527,7,9.3,9.2,98,9
41351,20230527,8,8.9,8.8,99,8.8
41351,20230527,9,13.2,12.9,96,12.6
41351,20230527,10,15.6,13.8,81,12.4
41351,20230527,11,16.2,14.4,81,13
41351,20230527,12,16.3,14.3,79,12.7
41351,20230527,13,17.6,15.4,78,13.7
41351,20230527,14,18.4,16,77,14.3
41351,20230527,15,18.2,16.2,80,14.7
41351,20230527,16,18.1,15.9,78,14.2
41351,20230527,17,17.2,14.9,77,13.1
41351,20230527,18,16.5,14.8,82,13.4
41351,20230527,19,15.7,15.2,95,14.9
41351,20230527,20,15.4,15,95,14.6
41351,20230527,21,15.3,14.9,95,14.5
41351,20230527,22,15.1,14.7,96,14.5
41351,20230527,23,16,15,89,14.2
41351,20230528,0,16.6,15.3,86,14.3
41351,20230528,1,17.1,15.4,83,14.2
41351,20230528,2,17.1,15.4,83,14.2
41351,20230528,3,17.2,15.5,83,14.3
41351,20230528,4,17.4,15.8,84,14.7
41351,20230528,5,17.3,15.4,81,14
41351,20230528,6,17,15.3,83,14.1
41351,20230528,7,16.9,15,81,13.6
41351,20230528,8,17.2,14.8,76,12.9
41351,20230528,9,18.3,15.3,71,13
41351,20230528,10,19.1,15.6,67,12.8
41351,20230528,11,19.4,15.8,67,13.1
41351,20230528,12,18.7,16.2,76,14.4
41351,20230528,13,19.2,16.3,73,14.3
41351,20230528,14,19.2,16.2,72,14.1
41351,20230528,15,19.5,16.3,70,13.9
41351,20230528,16,18.8,16,73,13.9
41351,20230528,17,18.7,16.3,77,14.6
41351,20230528,18,18.6,16.2,77,14.5
41351,20230528,19,18.6,16.1,76,14.3
41351,20230528,20,18.7,15.9,73,13.8
41351,20230528,21,18.6,16,75,14.1
41351,20230528,22,17.8,16.3,85,15.3
41351,20230528,23,18,16.5,85,15.4
41351,20230529,0,18.2,16.6,84,15.5
41351,20230529,1,17.6,16.4,88,15.6
41351,20230529,2,17.6,16.6,90,16
41351,20230529,3,18,16.5,85,15.4
41351,20230529,4,17.7,16.5,88,15.7
41351,20230529,5,17.3,16.7,94,16.3
41351,20230529,6,17.6,16.9,93,16.5
41351,20230529,7,17.6,17.2,96,17
41351,20230529,8,17.8,17.3,95,17
41351,20230529,9,18.5,17.6,91,17
41351,20230529,10,19,17.6,86,16.6
41351,20230529,11,19,17.9,89,17.2
41351,20230529,12,20,18.4,85,17.4
41351,20230529,13,20.9,18.8,81,17.5
41351,20230529,14,21.1,19,81,17.7
41351,20230529,15,20.6,18.6,82,17.4
41351,20230529,16,19.1,17.9,88,17.1
41351,20230529,17,18.4,17.8,94,17.4
41351,20230529,18,18,17.4,94,17
41351,20230529,19,17,16.5,95,16.2
41351,20230529,20,15.6,15.3,97,15.1
41351,20230529,21,15.3,15.1,98,15
41351,20230529,22,15.2,15,98,14.9
41351,20230529,23,14.9,14.7,98,14.6
41351,20230530,0,16.1,15.9,98,15.8
41351,20230530,1,15.2,14.9,97,14.7
41351,20230530,2,14.5,14.3,98,14.2
41351,20230530,3,13.8,13.6,98,13.5
41351,20230530,4,13.4,13.2,98,13.1
41351,20230530,5,13.4,13.3,99,13.3
41351,20230530,6,14.8,14.7,99,14.7
41351,20230530,7,15.4,15.3,99,15.2
41351,20230530,8,15.7,15.6,99,15.5
41351,20230530,9,16.5,16.3,98,16.2
41351,20230530,10,17,16,90,15.4
41351,20230530,11,17.9,16.5,86,15.5
41351,20230530,12,18.2,16.5,83,15.3
41351,20230530,13,18,16.3,83,15.1
41351,20230530,14,18.4,16.5,81,15.1
41351,20230530,15,19.3,16.8,76,15
41351,20230530,16,18.1,16,79,14.4
41351,20230530,17,16.5,15.6,90,14.9
41351,20230530,18,15.9,15.3,93,14.8
41351,20230530,19,14.8,14.4,95,14
41351,20230530,20,14.4,14,95,13.6
41351,20230530,21,13.3,13,96,12.7
41351,20230530,22,12,11.8,97,11.5
41351,20230530,23,11.3,11.2,98,11
41351,20230531,0,10.6,10.5,98,10.3
41351,20230531,1,10.5,10.4,99,10.4
41351,20230531,2,13,12.9,99,12.9
41351,20230531,3,11.5,11.4,99,11.3
41351,20230531,4,11.5,11.4,99,11.3
41351,20230531,5,10.9,10.8,99,10.8
41351,20230531,6,11.4,11.3,99,11.3
41351,20230531,7,10.7,10.6,99,10.6
41351,20230531,8,11,10.9,99,10.9
41351,20230531,9,14.3,14.3,100,14.3
41351,20230531,10,15.8,15.2,93,14.7
41351,20230531,11,17.4,15.3,79,13.7
41351,20230531,12,16.7,13.6,69,11
41351,20230531,13,18,13.9,61,10.4
41351,20230531,14,17.7,13.1,56,8.8
41351,20230531,15,17.3,12.8,57,8.7
41351,20230531,16,16.5,12.6,61,9
41351,20230531,17,15.3,12.3,68,9.5
41351,20230531,18,13.4,11.3,76,9.3
41351,20230531,19,12.2,11,86,9.9
41351,20230531,20,12.6,11.3,84,10
41351,20230531,21,11.8,10.8,88,9.9
41351,20230531,22,12.4,11.1,84,9.8
41351,20230531,23,10.9,9.9,87,8.8
41351,20230601,0,9.5,9.1,94,8.6
41351,20230601,1,10.4,9.7,91,9
41351,20230601,2,9,8.7,96,8.4
41351,20230601,3,9,8.8,97,8.6
41351,20230601,4,10,9.9,98,9.7
41351,20230601,5,10.5,10.4,98,10.2
41351,20230601,6,10.1,10,98,9.8
41351,20230601,7,11.8,11.7,99,11.6
41351,20230601,8,13.5,13.4,99,13.4
41351,20230601,9,15.9,15.7,98,15.6
41351,20230601,10,17.4,16.4,90,15.7
41351,20230601,11,18,16.4,84,15.3
41351,20230601,12,19,16.5,76,14.7
41351,20230601,13,18.9,16.2,74,14.2
41351,20230601,14,19,16.5,76,14.7
41351,20230601,15,18.5,16.3,79,14.8
41351,20230601,16,18,16,80,14.5
41351,20230601,17,17.2,15.9,87,15
41351,20230601,18,16.6,15.7,90,15
41351,20230601,19,16.3,15.4,90,14.7
41351,20230601,20,16.3,15.6,92,15
41351,20230601,21,16.3,15.6,93,15.2
41351,20230601,22,16.5,15.8,93,15.4
41351,20230601,23,16.5,15.7,92,15.2
41351,20230602,0,16.2,15.6,94,15.2
41351,20230602,1,16.3,15.7,94,15.3
41351,20230602,2,16.5,15.8,93,15.4
41351,20230602,3,16.9,15.9,90,15.3
41351,20230602,4,17,15.7,87,14.8
41351,20230602,5,17,15.7,87,14.8
41351,20230602,6,17.3,16,87,15.1
41351,20230602,7,17.2,15.9,87,15
41351,20230602,8,17.4,16.1,87,15.2
41351,20230602,9,17.6,16.3,87,15.4
41351,20230602,10,18.4,16.3,80,14.9
41351,20230602,11,19.2,16.9,78,15.3
41351,20230602,12,19.3,16.9,77,15.2
41351,20230602,13,17.9,15.5,76,13.6
41351,20230602,14,17.4,16.1,87,15.2
41351,20230602,15,16.8,15.5,87,14.6
41351,20230602,16,15.6,14.7,90,14
41351,20230602,17,15.6,14.8,91,14.1
41351,20230602,18,14.8,13.3,84,12.1
41351,20230602,19,14.6,13.2,84,11.9
41351,20230602,20,14.2,12.7,83,11.4
41351,20230602,21,13.7,11.9,80,10.3
41351,20230602,22,13,11.7,85,10.6
41351,20230602,23,13,11.7,85,10.6
41351,20230603,0,12.5,11.3,86,10.2
41351,20230603,1,12.1,10.7,83,9.3
41351,20230603,2,12.2,11.2,88,10.3
41351,20230603,3,11.6,10.7,89,9.9
41351,20230603,4,9.2,8.8,94,8.3
41351,20230603,5,10.4,9.6,90,8.8
41351,20230603,6,12.4,10.9,82,9.4
41351,20230603,7,12.2,11.1,87,10.1
41351,20230603,8,11.8,11.1,91,10.4
41351,20230603,9,14.1,12.3,80,10.7
41351,20230603,10,15.6,12.2,65,9.1
41351,20230603,11,16.4,12,56,7.6
41351,20230603,12,16.1,12.2,61,8.6
41351,20230603,13,16.2,12.5,63,9.2
41351,20230603,14,16.6,13.1,65,10
41351,20230603,15,15.3,12.8,73,10.5
41351,20230603,16,15.8,12.3,64,9
41351,20230603,17,14,11.4,71,8.8
41351,20230603,18,13.3,10.8,72,8.4
41351,20230603,19,13,11.1,78,9.3
41351,20230603,20,12.9,11.2,80,9.5
41351,20230603,21,10.4,9.8,92,9.2
41351,20230603,22,10.2,9.7,93,9.1
41351,20230603,23,8.8,8.4,95,8.1
41351,20230604,0,8,7.8,97,7.6
41351,20230604,1,7.4,7.2,97,7
41351,20230604,2,7.3,7.2,98,7
41351,20230604,3,7.4,7.3,98,7.1
41351,20230604,4,7.3,7.2,98,7
41351,20230604,5,6.8,6.7,98,6.5
41351,20230604,6,6.2,6.1,98,5.9
41351,20230604,7,6.3,6.2,99,6.2
41351,20230604,8,7.3,7.2,99,7.2
41351,20230604,9,10.8,10.7,99,10.7
41351,20230604,10,13.5,12.1,84,10.9
41351,20230604,11,15.8,13.3,74,11.2
41351,20230604,12,16.4,13.4,69,10.7
41351,20230604,13,15.9,12.7,67,9.8
41351,20230604,14,15.6,12.7,70,10.2
41351,20230604,15,15.5,12.3,67,9.4
41351,20230604,16,15,12,68,9.2
41351,20230604,17,14.8,11.6,66,8.5
41351,20230604,18,14.1,11.7,73,9.3
41351,20230604,19,14,11.7,74,9.5
41351,20230604,20,14.2,11.5,70,8.8
41351,20230604,21,14.5,11.9,72,9.5
41351,20230604,22,13.5,11.6,78,9.7
41351,20230604,23,13.4,11.8,82,10.4
41351,20230605,0,14,11.8,76,9.8
41351,20230605,1,13.6,11.7,78,9.9
41351,20230605,2,13.4,11.7,80,10
41351,20230605,3,13.4,11.8,82,10.4
41351,20230605,4,13.1,11.6,83,10.3
41351,20230605,5,10.8,9.9,89,9.1
41351,20230605,6,10.3,9.8,94,9.4
41351,20230605,7,9.4,9,94,8.5
41351,20230605,8,10.4,9.6,90,8.8
41351,20230605,9,11.4,10.4,87,9.3
41351,20230605,10,13.1,11.1,77,9.2
41351,20230605,11,13.8,11.5,74,9.3
41351,20230605,12,13.9,11.2,70,8.5
41351,20230605,13,12.9,10.8,76,8.8
41351,20230605,14,12.1,11.4,91,10.7
41351,20230605,15,11.3,10.5,90,9.7
41351,20230605,16,10.9,10.4,94,10
41351,20230605,17,9.9,9.5,94,9
41351,20230605,18,9.8,9.4,95,9.1
41351,20230605,19,9.9,9.6,96,9.3
41351,20230605,20,10.9,10.4,94,10
41351,20230605,21,11.6,10.5,86,9.3
41351,20230605,22,11.4,10.4,87,9.3
41351,20230605,23,12.1,11.1,88,10.2
41351,20230606,0,12.3,11.1,86,10
41351,20230606,1,11.9,11.1,90,10.3
41351,20230606,2,12.1,11,87,10
41351,20230606,3,12.5,10.8,80,9.2
41351,20230606,4,12.2,10.3,77,8.3
41351,20230606,5,12.1,10,75,7.8
41351,20230606,6,11,9.9,86,8.8
41351,20230606,7,11.1,9.7,82,8.1
41351,20230606,8,11.7,9.8,77,7.8
41351,20230606,9,12.4,10.3,75,8.1
41351,20230606,10,13.1,10.8,74,8.6
41351,20230606,11,13.4,11.2,75,9.1
41351,20230606,12,14.4,11.6,70,9
41351,20230606,13,14.5,11.4,67,8.5
41351,20230606,14,14.7,11.5,66,8.4
41351,20230606,15,14,11,67,8
41351,20230606,16,13.8,10.9,68,8
41351,20230606,17,13.7,10.8,68,7.9
41351,20230606,18,13.5,10.6,68,7.7
41351,20230606,19,12.7,10.3,72,7.8
41351,20230606,20,12.4,10,72,7.5
41351,20230606,21,12.3,9.8,71,7.2
41351,20230606,22,12.3,9.9,72,7.4
41351,20230606,23,11.6,9.8,78,7.9
41351,20230607,0,11.9,9.9,76,7.8
41351,20230607,1,11.7,9.9,78,8
41351,20230607,2,11.5,9.6,77,7.6
41351,20230607,3,10.9,9.1,78,7.2
41351,20230607,4,10,8.5,81,6.9
41351,20230607,5,10.1,8.5,79,6.6
41351,20230607,6,10.1,8.4,78,6.5
41351,20230607,7,9.5,8.1,81,6.4
41351,20230607,8,10.2,8.6,80,6.9
41351,20230607,9,11.9,9.6,73,7.2
41351,20230607,10,13.1,10.2,67,7.1
41351,20230607,11,14.5,11.2,64,7.8
41351,20230607,12,15.5,11.7,61,8
41351,20230607,13,16.4,12.3,59,8.4
41351,20230607,14,16.7,12.6,59,8.7
41351,20230607,15,16.8,12.9,61,9.2
41351,20230607,16,16.1,12.6,64,9.3
41351,20230607,17,14.6,11.6,68,8.8
41351,20230607,18,13.4,10.8,71,8.3
41351,20230607,19,12.9,10.7,74,8.4
41351,20230607,20,12.4,9.9,71,7.3
41351,20230607,21,12,9.7,73,7.3
41351,20230607,22,11.7,9.5,73,7
41351,20230607,23,11.2,9.2,75,7
41351,20230608,0,10.9,9.1,77,7
41351,20230608,1,10.8,8.9,76,6.8
41351,20230608,2,10.6,8.6,75,6.4
41351,20230608,3,10.6,8.7,76,6.6
41351,20230608,4,10.3,8.6,78,6.7
41351,20230608,5,10.3,8.5,77,6.5
41351,20230608,6,10.1,8.3,77,6.3
41351,20230608,7,10.2,8.5,78,6.5
41351,20230608,8,10.3,8.5,77,6.5
41351,20230608,9,12.2,9.7,71,7.1
41351,20230608,10,13.7,10.5,65,7.3
41351,20230608,11,14.6,11.1,63,7.7
41351,20230608,12,15.1,11.6,63,8.1
41351,20230608,13,16.6,12.4,58,8.3
41351,20230608,14,17.2,12.3,53,7.6
41351,20230608,15,16.9,12,52,7
41351,20230608,16,16.6,11.7,52,6.7
41351,20230608,17,15.2,11.5,61,7.7
41351,20230608,18,12.7,10.3,72,7.8
41351,20230608,19,10.3,9.1,84,7.7
41351,20230608,20,8.8,8.3,93,7.7
41351,20230608,21,9.5,8.7,89,7.8
41351,20230608,22,10.5,9,81,7.4
41351,20230608,23,10.6,8.9,78,6.9
41351,20230609,0,10.6,8.9,79,7.1
41351,20230609,1,10.1,8.6,81,7
41351,20230609,2,9.5,8.4,85,7.1
41351,20230609,3,9.2,8.2,86,7
41351,20230609,4,9,8,86,6.8
41351,20230609,5,9.3,8,83,6.6
41351,20230609,6,8.5,7.6,87,6.5
41351,20230609,7,8.9,7.9,86,6.7
41351,20230609,8,8.2,7.4,89,6.5
41351,20230609,9,11.2,9.4,78,7.5
41351,20230609,10,12.6,10.3,73,7.9
41351,20230609,11,14.3,11.5,69,8.7
41351,20230609,12,15.8,11.9,60,8.1
41351,20230609,13,16.8,12.2,55,7.7
41351,20230609,14,16.9,12,52,7
41351,20230609,15,17,11.8,50,6.5
41351,20230609,16,16.4,11.9,55,7.4
41351,20230609,17,14.7,11.2,63,7.7
41351,20230609,18,12.9,10.8,76,8.8
41351,20230609,19,10.2,9.3,88,8.3
41351,20230609,20,9.2,8.6,92,8
41351,20230609,21,8.1,7.7,94,7.2
41351,20230609,22,10.4,9.3,86,8.2
41351,20230609,23,10.2,9,85,7.8
41351,20230610,0,9.8,8.8,87,7.7
41351,20230610,1,9.8,8.7,86,7.6
41351,20230610,2,7.4,6.9,92,6.2
41351,20230610,3,9.2,8.1,85,6.8
41351,20230610,4,8.4,7.5,88,6.5
41351,20230610,5,6.4,6,94,5.5
41351,20230610,6,6,5.6,94,5.1
41351,20230610,7,6.4,6,94,5.5
41351,20230610,8,6.4,6.1,95,5.7
41351,20230610,9,10.9,9,76,6.8
41351,20230610,10,12.6,9.9,69,7.1
41351,20230610,11,13.3,10.1,64,6.7
41351,20230610,12,14.3,10.9,63,7.4
41351,20230610,13,15.3,11.3,59,7.4
41351,20230610,14,15.9,11.9,59,7.9
41351,20230610,15,16,11.8,58,7.8
41351,20230610,16,15.6,11.8,61,8.1
41351,20230610,17,14.1,11,66,7.9
41351,20230610,18,11.6,10,80,8.3
41351,20230610,19,9.4,8.6,89,7.7
41351,20230610,20,8,7.5,93,6.9
41351,20230610,21,6.8,6.5,95,6.1
41351,20230610,22,6,5.8,96,5.4
41351,20230610,23,5.3,5.1,96,4.7
41351,20230611,0,5,4.8,97,4.6
41351,20230611,1,4.7,4.6,98,4.4
41351,20230611,2,4.1,4,98,3.8
41351,20230611,3,3.9,3.8,98,3.6
41351,20230611,4,3.5,3.4,98,3.2
41351,20230611,5,3.1,3,98,2.8
41351,20230611,6,3.2,3.1,98,2.9
41351,20230611,7,2.9,2.8,98,2.6
41351,20230611,8,3.1,3.1,99,3
41351,20230611,9,7.2,7.1,99,7.1
41351,20230611,10,10.7,9.5,85,8.3
41351,20230611,11,13.5,11.6,78,9.7
41351,20230611,12,16.1,12.1,60,8.4
41351,20230611,13,15.9,11.4,55,6.9
41351,20230611,14,16.6,12.5,59,8.6
41351,20230611,15,15.9,12,60,8.2
41351,20230611,16,15.3,11.6,61,7.9
41351,20230611,17,14,11.2,69,8.4
41351,20230611,18,12.6,10.4,74,8.1
41351,20230611,19,10.4,9.1,83,7.6
41351,20230611,20,8.8,8,89,7.1
41351,20230611,21,7.4,6.9,93,6.4
41351,20230611,22,8.4,7.5,88,6.5
41351,20230611,23,6.5,6.2,95,5.8
41351,20230612,0,6,5.8,96,5.4
41351,20230612,1,5,4.8,97,4.6
41351,20230612,2,4.9,4.7,97,4.5
41351,20230612,3,4.7,4.6,98,4.4
41351,20230612,4,4.6,4.5,98,4.3
41351,20230612,5,4.1,4,98,3.8
41351,20230612,6,4,3.9,98,3.7
41351,20230612,7,4,3.9,98,3.7
41351,20230612,8,5.4,5.3,99,5.3
41351,20230612,9,9.3,9.2,99,9.2
41351,20230612,10,13.6,12.4,86,11.3
41351,20230612,11,16.4,13.4,69,10.7
41351,20230612,12,16.3,12.8,65,9.7
41351,20230612,13,16.1,13,68,10.2
41351,20230612,14,16.5,13.1,66,10.1
